,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.5114385485649109,-0.0011023058323189616,-0.3257729709148407,0.011727406643331051,-0.0396016500890255,-0.3999917507171631,-0.8934261798858643,0.7021012306213379,1.222510814666748,0.11359184980392456,-0.8058891892433167,0.21643291413784027,1.0557193756103516,0.678604245185852,1.6738766431808472,-0.20244094729423523,1.0880128145217896,0.9563278,0.99997294,0.9999398,0.99023753,0.9999974,0.99995446,0.9892152,0.9999242,0.99998116,0.96248376,0.99957126,0.9999819,0.86099225,0.9998597,0.99999857,0.8923079,0.8913834,0.882857,0.96564186,0.81871843,0.87127006,0.9605038,0.999433,0.9996846,0.97470236,0.99895906,0.99997675,0.9618396,0.80914783,0.494416,0.9296041,0.95788294,0.9760637,0.9155435,0.9996006,0.9999964,0.92860305,0.99977404,0.9999989,0.9885514,0.9998894,0.9999918,0.9815121,0.99999666,0.99999905,0.95362055,0.99980396,0.9981851,0.49246028,0.02
1,-0.5072396397590637,-0.0058295284397900105,-0.3293900191783905,0.012644755654036999,-0.031032362952828407,-0.3811330795288086,-0.8918149471282959,0.7047442197799683,1.2332226037979126,0.11282804608345032,-0.7885676026344299,0.20623379945755005,1.0526331663131714,0.6806925535202026,1.672208547592163,-0.201131209731102,1.0674844980239868,0.9669855,0.99997735,0.9999529,0.99323374,0.999998,0.99996686,0.9924901,0.9999424,0.99998605,0.9720776,0.9996513,0.9999851,0.8948693,0.9998795,0.9999989,0.928767,0.9109154,0.9127101,0.9770907,0.85401225,0.90730125,0.9712733,0.99956375,0.9997726,0.98206735,0.9991697,0.99998224,0.97412986,0.85073745,0.6081476,0.95517415,0.96645355,0.98151994,0.9381079,0.99966145,0.9999975,0.9485465,0.99980396,0.99999917,0.9926662,0.9999192,0.9999944,0.98695636,0.9999974,0.9999993,0.9662317,0.9998425,0.9987174,0.49113113,0.08
2,-0.503537654876709,-0.0103892982006073,-0.33294183015823364,0.013510117307305336,-0.0225494634360075,-0.3632083535194397,-0.8887720704078674,0.7075670957565308,1.2415252923965454,0.11212347447872162,-0.7713029980659485,0.19659672677516937,1.047857403755188,0.6828701496124268,1.6698579788208008,-0.19936178624629974,1.0488004684448242,0.97490376,0.9999809,0.99996316,0.9952983,0.99999845,0.9999759,0.9947476,0.9999566,0.9999896,0.97922385,0.99971586,0.9999877,0.92099345,0.9998964,0.9999993,0.95320356,0.9273149,0.9350189,0.98467535,0.88349086,0.93347406,0.97905993,0.999663,0.9998342,0.9872285,0.9993363,0.9999863,0.98240054,0.8846676,0.7087285,0.9714794,0.97333175,0.98565555,0.9548878,0.9997129,0.9999982,0.96296847,0.99982953,0.9999993,0.9952814,0.99994135,0.9999962,0.99079025,0.999998,0.9999995,0.9753466,0.9998735,0.9990889,0.4903289,0.13999999999999999
3,-0.4999625086784363,-0.015606571920216084,-0.3364906311035156,0.014408070594072342,-0.014304527081549168,-0.34596237540245056,-0.8854100704193115,0.7101601362228394,1.24851655960083,0.1114414855837822,-0.7538309097290039,0.18735796213150024,1.042724370956421,0.6850519776344299,1.6674586534500122,-0.1975596845149994,1.0300415754318237,0.98093057,0.999984,0.99997115,0.9967303,0.9999989,0.9999825,0.9963368,0.9999672,0.9999924,0.98460096,0.99976844,0.99998987,0.94120055,0.99991107,0.9999994,0.9695305,0.9409914,0.95187056,0.9897657,0.90762204,0.95261246,0.9847749,0.9997397,0.9998789,0.9909168,0.9994704,0.9999894,0.98804593,0.9117737,0.792072,0.9819854,0.9788507,0.9888466,0.967344,0.99975675,0.9999988,0.97350526,0.9998518,0.9999995,0.9969733,0.99995744,0.9999974,0.9935004,0.99999833,0.99999964,0.9820402,0.9998981,0.9993529,0.48932156,0.19999999999999998
4,-0.496062695980072,-0.021763920783996582,-0.33985698223114014,0.015143312513828278,-0.006079353392124176,-0.3296210467815399,-0.881868839263916,0.7126778364181519,1.2549762725830078,0.1108294203877449,-0.7382226586341858,0.17871668934822083,1.0371453762054443,0.6872054934501648,1.6650848388671875,-0.19574841856956482,1.0115069150924683,0.9855036,0.9999865,0.99997735,0.99772054,0.99999917,0.99998724,0.9974376,0.9999751,0.9999943,0.9885358,0.99981123,0.99999154,0.9562434,0.9999236,0.99999964,0.9802099,0.9522599,0.9645376,0.9931685,0.92721474,0.9665197,0.9889204,0.9997993,0.99991155,0.99353254,0.99957794,0.9999919,0.9918888,0.93308526,0.85681045,0.98862237,0.9832397,0.99133885,0.9762917,0.9997937,0.99999917,0.9810022,0.999871,0.99999964,0.9980526,0.999969,0.9999982,0.9953981,0.9999987,0.99999976,0.98692477,0.9999181,0.9995413,0.4884232,0.26
5,-0.49253833293914795,-0.027513638138771057,-0.342792809009552,0.015776483342051506,0.00215870956890285,-0.3141498565673828,-0.8783853650093079,0.7153766751289368,1.2598567008972168,0.11041080206632614,-0.7229169607162476,0.17061056196689606,1.0305029153823853,0.6893822550773621,1.6617941856384277,-0.1943087875843048,0.9923840165138245,0.98901725,0.9999887,0.99998224,0.99842477,0.9999994,0.9999907,0.998218,0.9999813,0.9999958,0.99151224,0.9998468,0.9999931,0.9677417,0.99993455,0.99999976,0.9872635,0.96184015,0.9741736,0.995462,0.9433017,0.9765652,0.99197584,0.99984586,0.9999355,0.9954223,0.99966526,0.9999937,0.994532,0.94985616,0.9043314,0.9928838,0.9868574,0.993334,0.98294604,0.999826,0.9999994,0.98649603,0.9998884,0.99999964,0.998757,0.9999777,0.9999988,0.996765,0.9999989,0.9999999,0.99055326,0.99993443,0.9996761,0.48806536,0.32
6,-0.48904484510421753,-0.0327276811003685,-0.34414055943489075,0.016306724399328232,0.010701358318328857,-0.29982680082321167,-0.8765802979469299,0.7181357145309448,1.2646795511245728,0.11012361198663712,-0.7095085382461548,0.16344965994358063,1.0225424766540527,0.6918298006057739,1.6581103801727295,-0.19302998483181,0.9723005294799805,0.99169594,0.9999906,0.9999862,0.9989196,0.9999995,0.9999933,0.9987685,0.9999862,0.9999969,0.993757,0.9998765,0.9999943,0.9764615,0.9999441,0.99999976,0.9918795,0.96981627,0.98140645,0.9969915,0.9563062,0.9836818,0.9942312,0.99988246,0.99995303,0.9967865,0.99973637,0.99999523,0.9963431,0.96286225,0.9373857,0.99558467,0.9898235,0.9949063,0.9878231,0.9998543,0.99999964,0.99047405,0.9999043,0.99999976,0.99921465,0.999984,0.99999917,0.99773765,0.99999917,0.9999999,0.9932459,0.99994767,0.9997718,0.48807606,0.38
7,-0.48529234528541565,-0.038410890847444534,-0.34547922015190125,0.01683119498193264,0.0191262848675251,-0.28626492619514465,-0.8753380179405212,0.7207345962524414,1.2698959112167358,0.10981884598731995,-0.695787250995636,0.15678264200687408,1.0148398876190186,0.6939727663993835,1.654384970664978,-0.19173692166805267,0.9521324038505554,0.9937262,0.99999213,0.99998915,0.99925905,0.99999964,0.99999523,0.99914765,0.99998975,0.99999774,0.9954074,0.99990034,0.99999535,0.98285705,0.9999522,0.9999999,0.9948308,0.9761528,0.9866427,0.99800664,0.9664814,0.9886684,0.99586004,0.9999105,0.9999659,0.99774545,0.99979264,0.9999963,0.997558,0.9726266,0.95954686,0.9972631,0.9921284,0.99610895,0.9913129,0.99987805,0.99999976,0.99329007,0.99991786,0.99999976,0.99950373,0.9999887,0.9999994,0.998418,0.9999994,0.9999999,0.995181,0.99995816,0.9998394,0.4880476,0.44
8,-0.47837066650390625,-0.047505564987659454,-0.3478687107563019,0.01734369806945324,0.028048554435372353,-0.27332115173339844,-0.8700897693634033,0.7242000102996826,1.2728831768035889,0.10911878198385239,-0.6772473454475403,0.15021160244941711,1.0057226419448853,0.6963784694671631,1.6480567455291748,-0.1897164136171341,0.9308909177780151,0.9952459,0.9999933,0.99999154,0.9994923,0.99999976,0.99999654,0.999408,0.9999924,0.99999833,0.99662495,0.9999194,0.9999962,0.98757124,0.999959,0.9999999,0.99671966,0.9811251,0.9904028,0.99867487,0.9743565,0.9921152,0.9970265,0.99993205,0.9999753,0.9984205,0.9998367,0.99999714,0.9983656,0.9799192,0.97397125,0.9983041,0.9939406,0.9970187,0.99384004,0.99989784,0.99999976,0.9952951,0.9999291,0.9999999,0.99968576,0.9999919,0.99999964,0.9989016,0.9999995,1.0,0.99655896,0.99996674,0.99988735,0.48773834,0.5
9,-0.47032439708709717,-0.058902937918901443,-0.350466251373291,0.017685262486338615,0.036759499460458755,-0.2602500021457672,-0.8623210787773132,0.7281510233879089,1.2741340398788452,0.1081182211637497,-0.6590519547462463,0.14351262152194977,0.9957543015480042,0.6995448470115662,1.6411254405975342,-0.18722732365131378,0.90945965051651,0.9963994,0.9999944,0.9999932,0.99965465,0.99999976,0.9999975,0.9995883,0.9999943,0.9999987,0.9975101,0.9999349,0.9999968,0.9909649,0.9999651,0.9999999,0.9979253,0.985194,0.99314016,0.99911076,0.98035675,0.9944575,0.9978623,0.9999485,0.9999819,0.9988971,0.99987173,0.99999785,0.998895,0.9852728,0.98314536,0.99894994,0.9953773,0.997727,0.99562645,0.99991477,0.9999999,0.9966959,0.9999387,0.9999999,0.99980074,0.99999416,0.99999976,0.99924684,0.99999964,1.0,0.9975388,0.99997354,0.9999198,0.48727587,0.56
