,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.07897525280714035,0.032855354249477386,-0.07074868679046631,0.01868228055536747,-0.0285593681037426,-0.6477855443954468,-1.3389501571655273,0.4390484392642975,1.617648720741272,0.2581145465373993,-0.20759965479373932,0.6558558344841003,1.0539413690567017,0.4466618001461029,1.4138336181640625,-0.20071688294410706,0.3440244495868683,0.9937056,0.9896652,0.9727209,0.9999515,0.9996137,0.99895656,0.9976889,0.99710745,0.987145,0.9956195,0.9953739,0.993822,0.993779,0.9976241,0.99312943,0.9998005,0.99929535,0.99994266,0.9995536,0.9987645,0.99746203,0.999169,0.99768174,0.99842334,0.9991961,0.99593395,0.995641,0.99958664,0.9995353,0.9993729,0.9999292,0.9995402,0.99979466,0.99859136,0.99781954,0.9985997,0.9987638,0.99574345,0.9992106,0.9997503,0.99952114,0.99953353,0.999949,0.99911124,0.99964297,0.99939847,0.9973291,0.9985519,0.8846714,0.02
1,-0.0728868767619133,0.033958032727241516,-0.05960177630186081,0.0134041802957654,-0.027375027537345886,-0.6639024019241333,-1.33650803565979,0.43143224716186523,1.618713617324829,0.2589063346385956,-0.2075655311346054,0.6627859473228455,1.069986343383789,0.4333224296569824,1.409456729888916,-0.1975087672472,0.3249911069869995,0.99508214,0.9921916,0.9801319,0.9999651,0.9997391,0.99922264,0.998357,0.9981223,0.991267,0.9968503,0.996754,0.99563146,0.9954491,0.9982692,0.995256,0.99986124,0.99945456,0.99995875,0.9996965,0.99913377,0.99825424,0.99940145,0.9982609,0.99887866,0.99940884,0.99702626,0.99683136,0.9997023,0.9996815,0.99958056,0.9999509,0.9996538,0.99985707,0.99900913,0.9983352,0.99904686,0.99910283,0.9967976,0.99947435,0.99982965,0.99969375,0.99969804,0.999962,0.9993616,0.9997682,0.99955994,0.9980294,0.9989341,0.8872781,0.08
2,-0.06845618039369583,0.03522729128599167,-0.049456313252449036,0.008944488130509853,-0.02598319947719574,-0.6784262657165527,-1.3335614204406738,0.42458581924438477,1.618051290512085,0.2596639096736908,-0.20814909040927887,0.6676364541053772,1.0852246284484863,0.42097917199134827,1.4061310291290283,-0.19432055950164795,0.3059379458427429,0.9961577,0.9940498,0.98541945,0.9999751,0.9998241,0.9994199,0.99883515,0.9987734,0.9940147,0.9977323,0.99770266,0.9968917,0.9966568,0.9987337,0.99670744,0.99990356,0.99957687,0.9999703,0.99979204,0.9993874,0.9987915,0.9995691,0.9986922,0.99919456,0.9995653,0.9978206,0.99767417,0.99978477,0.9997801,0.999718,0.999966,0.9997384,0.9999002,0.99929965,0.9987269,0.99934655,0.9993467,0.9975802,0.9996476,0.99988437,0.99980253,0.99980277,0.99997187,0.9995421,0.99984825,0.9996774,0.9985335,0.999204,0.88938147,0.13999999999999999
3,-0.07070422917604446,0.043299350887537,-0.04828731343150139,0.007179637905210257,-0.023849625140428543,-0.6895084977149963,-1.3329421281814575,0.41761261224746704,1.6202679872512817,0.2582775056362152,-0.19883668422698975,0.669016420841217,1.0997357368469238,0.4128076136112213,1.4089677333831787,-0.18984417617321014,0.28650563955307007,0.9969061,0.99537235,0.9893218,0.9999821,0.99987745,0.99958915,0.9991592,0.9991929,0.995924,0.99837035,0.99832433,0.9977691,0.99754095,0.99904746,0.99774015,0.9999317,0.9996643,0.99997914,0.99985254,0.99956495,0.9991665,0.9996824,0.99901104,0.9994271,0.9996735,0.9983558,0.9982759,0.9998419,0.999848,0.99981767,0.99997556,0.99979466,0.9999285,0.99949384,0.9990281,0.9995608,0.9995239,0.9981279,0.99976057,0.9999217,0.99987245,0.9998759,0.999979,0.99966526,0.99990034,0.99975663,0.9989022,0.9994216,0.89123183,0.19999999999999998
4,-0.07512390613555908,0.04922198876738548,-0.05221441388130188,0.0062549239955842495,-0.019436027854681015,-0.6959552764892578,-1.3259577751159668,0.4122791290283203,1.6188033819198608,0.2588953375816345,-0.19198809564113617,0.6720531582832336,1.1142816543579102,0.40744051337242126,1.4211366176605225,-0.1890091449022293,0.2626868188381195,0.9974968,0.996323,0.99218,0.9999871,0.99991333,0.999708,0.99938226,0.9994535,0.99725026,0.99881184,0.9986846,0.9983608,0.9981341,0.9992576,0.9984238,0.999951,0.99972636,0.999985,0.999894,0.99968517,0.99943465,0.99976546,0.99923277,0.9995912,0.9997546,0.9987413,0.99873275,0.9998834,0.99989307,0.99988294,0.9999825,0.9998349,0.99994755,0.99962807,0.9992362,0.99970007,0.9996489,0.9984731,0.9998348,0.9999466,0.9999149,0.99992216,0.99998415,0.99975556,0.99993277,0.99981433,0.999161,0.999584,0.8932948,0.26
5,-0.0795961320400238,0.05502280220389366,-0.05612213909626007,0.004930948838591576,-0.014975015074014664,-0.7014099359512329,-1.322655439376831,0.40641215443611145,1.6178706884384155,0.25859060883522034,-0.1843894124031067,0.675580620765686,1.1286321878433228,0.4021545648574829,1.4366576671600342,-0.18804512917995453,0.23942264914512634,0.99795735,0.99704343,0.99419194,0.9999906,0.9999372,0.9997881,0.99954176,0.99962306,0.9981187,0.9991247,0.99895084,0.99877435,0.9985697,0.9994141,0.9988795,0.9999645,0.9997744,0.99998903,0.999923,0.9997694,0.9996105,0.9998242,0.9993942,0.9997011,0.9998135,0.99901855,0.99905115,0.99991333,0.99992335,0.9999236,0.99998724,0.99986506,0.9999609,0.99972373,0.9993917,0.99979097,0.9997389,0.99873465,0.99988365,0.99996305,0.99994206,0.99995005,0.9999877,0.99981827,0.9999536,0.9998566,0.99935,0.9996958,0.894954,0.32
6,-0.08451921492815018,0.0603686161339283,-0.06020360812544823,0.0032457057386636734,-0.01015562005341053,-0.7061767578125,-1.3213998079299927,0.40023353695869446,1.61794114112854,0.2575286328792572,-0.17380911111831665,0.6781771779060364,1.1414207220077515,0.397621214389801,1.4539062976837158,-0.18712010979652405,0.21506333351135254,0.9983339,0.9976132,0.99566036,0.99999297,0.99995375,0.9998429,0.9996574,0.999736,0.9986926,0.9993498,0.9991541,0.9990721,0.9988931,0.9995338,0.99919707,0.999974,0.9998122,0.9999918,0.9999435,0.9998299,0.9997284,0.9998677,0.99951875,0.99977833,0.9998574,0.99922776,0.9992829,0.99993515,0.99994445,0.99994946,0.99999046,0.9998882,0.9999702,0.9997924,0.9995096,0.9998528,0.99980384,0.9989384,0.9999168,0.999974,0.99995995,0.9999672,0.99999046,0.99986327,0.99996734,0.9998884,0.99949276,0.999775,0.89631236,0.38
7,-0.08876559138298035,0.06534869968891144,-0.06550589203834534,0.0016362639144062996,-0.004981953650712967,-0.7099816799163818,-1.3210188150405884,0.39428311586380005,1.6180698871612549,0.2562078535556793,-0.16516722738742828,0.6790533661842346,1.1545144319534302,0.3935648500919342,1.471230149269104,-0.18607331812381744,0.1911792904138565,0.99864155,0.99806064,0.99673635,0.99999475,0.9999658,0.99988186,0.99974495,0.9998129,0.9990839,0.9995154,0.99931157,0.9992907,0.9991392,0.9996264,0.99942064,0.9999808,0.9998424,0.9999938,0.9999584,0.9998735,0.9998103,0.99990034,0.9996158,0.9998344,0.99989116,0.9993892,0.9994524,0.99995136,0.99995947,0.9999666,0.99999297,0.9999063,0.9999771,0.99984264,0.9996018,0.99989593,0.99985194,0.999099,0.9999397,0.99998164,0.999972,0.9999782,0.9999925,0.99989665,0.9999765,0.999913,0.99960214,0.9998324,0.89744884,0.44
8,-0.09218830615282059,0.06741507351398468,-0.07074131816625595,0.0003125958319287747,0.0007596698123961687,-0.7166035771369934,-1.3192907571792603,0.3875400424003601,1.6157259941101074,0.2566562294960022,-0.15838724374771118,0.6825596690177917,1.1658897399902344,0.3882170021533966,1.4870915412902832,-0.18626321852207184,0.1672682911157608,0.9988985,0.9984188,0.99752516,0.99999607,0.9999747,0.99990976,0.99981266,0.9998658,0.99934787,0.99964297,0.99944085,0.9994568,0.99933296,0.99970055,0.99957854,0.99998593,0.9998683,0.99999535,0.9999695,0.9999045,0.9998653,0.9999255,0.9996933,0.9998746,0.999918,0.9995196,0.9995795,0.9999639,0.9999701,0.99997735,0.99999475,0.9999218,0.99998236,0.999882,0.9996742,0.99992585,0.9998888,0.9992404,0.99995637,0.99998724,0.9999802,0.99998534,0.99999416,0.99992216,0.9999831,0.999933,0.999686,0.99987304,0.8989208,0.5
9,-0.0979594811797142,0.06840387731790543,-0.07682871073484421,-0.001378754386678338,0.006803823169320822,-0.723951518535614,-1.3165669441223145,0.37960872054100037,1.6139858961105347,0.25717484951019287,-0.153000608086586,0.6895092725753784,1.1765598058700562,0.38290873169898987,1.5003838539123535,-0.18764886260032654,0.14705541729927063,0.99910307,0.99869174,0.9981019,0.999997,0.99998116,0.99992967,0.99986076,0.99990296,0.99952626,0.9997353,0.99954337,0.9995797,0.9994752,0.99975854,0.9996877,0.9999895,0.9998894,0.9999964,0.99997735,0.99992716,0.9999021,0.9999434,0.9997515,0.9999032,0.9999378,0.99961805,0.9996753,0.9999727,0.99997747,0.9999844,0.99999607,0.99993384,0.9999862,0.99991024,0.99973017,0.9999461,0.9999149,0.99935955,0.99996793,0.9999908,0.9999858,0.99998975,0.99999535,0.99994063,0.9999876,0.99994755,0.9997502,0.999902,0.90039736,0.56
