,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.4685581922531128,0.31132015585899353,-0.05622872710227966,-0.03807589411735535,-0.009121470153331757,-1.423242449760437,-0.21281951665878296,0.3761531114578247,1.0994771718978882,0.15945713222026825,0.009261748753488064,1.463297963142395,-0.6640641093254089,0.3561326861381531,0.5323929786682129,-0.1216253712773323,0.6410232782363892,0.9997564,0.9483931,0.027344428,0.99985707,0.9183945,0.07182306,0.99983513,0.8851726,0.048690893,0.0033238954,0.00070532894,0.0024188696,0.0005746651,0.0008657987,0.00096315646,0.0010362669,0.0031960695,0.0007462796,0.99890137,0.93989867,0.08785909,0.99979204,0.9317348,0.14445104,0.9997602,0.93824947,0.09726857,0.99842143,0.93583155,0.12042399,0.00040082078,0.0034455392,0.00036707934,0.00048678456,0.0025426333,0.000607086,0.0038222116,0.00019644058,0.0006395363,0.99991775,0.9032531,0.14110719,0.99979323,0.8986934,0.08792088,0.99985826,0.9620336,0.062484477,0.90920204,0.02
1,-0.4610254764556885,0.31417667865753174,-0.05210175737738609,-0.03894874453544617,-0.0103926295414567,-1.4289493560791016,-0.19957207143306732,0.37786778807640076,1.0977176427841187,0.16401593387126923,0.008842993527650833,1.467793345451355,-0.6698380708694458,0.3551446795463562,0.5109679698944092,-0.1249428316950798,0.6437063217163086,0.9997727,0.94681066,0.026640363,0.99986506,0.9170344,0.0707787,0.9998448,0.87918144,0.046597328,0.0035283354,0.00072918565,0.0024269822,0.00061882276,0.0009019055,0.0009883333,0.0011835453,0.0032846013,0.00078148633,0.99894553,0.9381323,0.08995709,0.99980277,0.93055594,0.14716421,0.9997726,0.9375783,0.09898677,0.99847883,0.9339421,0.124644995,0.0004515824,0.0035400502,0.00038553347,0.0005092868,0.002610705,0.00063097035,0.004052269,0.00020425163,0.0006569721,0.9999232,0.8970154,0.14007089,0.9998053,0.89815414,0.08633245,0.99986553,0.9606579,0.06201084,0.90934455,0.08
2,-0.45239436626434326,0.31375300884246826,-0.04297779127955437,-0.04022147133946419,-0.013771738857030869,-1.4350311756134033,-0.18205974996089935,0.38078683614730835,1.097036361694336,0.16964519023895264,0.013681287877261639,1.4721163511276245,-0.6747587323188782,0.3520634174346924,0.480109840631485,-0.1286056488752365,0.6464412212371826,0.99979526,0.94520134,0.02597128,0.9998758,0.91459805,0.06934521,0.99986005,0.87275946,0.04422954,0.0038874925,0.0007710026,0.0024269624,0.00069174153,0.0009675213,0.0010237123,0.0014115369,0.0034136334,0.00082098285,0.9990151,0.93600523,0.090351276,0.99981934,0.9290685,0.14824596,0.9997912,0.93649125,0.10053348,0.9985676,0.9315631,0.126678,0.00053068023,0.0036706338,0.00040637396,0.00055161753,0.002733013,0.0006577373,0.004407476,0.00021622387,0.0006823598,0.99993026,0.88979584,0.13740154,0.9998235,0.8971664,0.08482962,0.9998772,0.9588024,0.061163127,0.9096328,0.13999999999999999
3,-0.442779541015625,0.31290045380592346,-0.032382454723119736,-0.0416911244392395,-0.01788639836013317,-1.4410697221755981,-0.16349607706069946,0.3840416967868805,1.0964115858078003,0.17574790120124817,0.019147498533129692,1.476610779762268,-0.6798512935638428,0.3482381999492645,0.44526147842407227,-0.13227254152297974,0.6495784521102905,0.9998186,0.9436152,0.025311988,0.99988735,0.9116219,0.06782358,0.9998765,0.86628425,0.041812655,0.0043663043,0.00082632963,0.0024235016,0.00079105305,0.0010502208,0.0010675524,0.001720448,0.0035723941,0.00086445874,0.9990938,0.9336824,0.09025226,0.9998374,0.9274506,0.14893954,0.99981123,0.93527555,0.101999514,0.99866927,0.9289498,0.12823975,0.000636789,0.0038281805,0.00042904794,0.00060849363,0.0028863058,0.00069004047,0.004874992,0.00023141397,0.0007112785,0.9999379,0.88206106,0.13455203,0.99984264,0.8957486,0.08339092,0.99988985,0.95672524,0.060310382,0.9099634,0.19999999999999998
4,-0.43289557099342346,0.3120715320110321,-0.0217181034386158,-0.04316065460443497,-0.022025391459465027,-1.4468518495559692,-0.14488816261291504,0.3873285949230194,1.095763921737671,0.18205343186855316,0.024684369564056396,1.4808930158615112,-0.6849757432937622,0.34440234303474426,0.4099322259426117,-0.1360289454460144,0.652687132358551,0.9998393,0.94198817,0.024670271,0.99989784,0.908503,0.06632754,0.99989104,0.85953254,0.039509375,0.004906842,0.00088598934,0.0024192422,0.0009055466,0.0011407939,0.0011136306,0.0020985713,0.0037399533,0.00091000495,0.99916625,0.93128103,0.0900987,0.9998536,0.92578435,0.14957498,0.9998294,0.9340253,0.10345989,0.9987638,0.9262378,0.12974383,0.00076456304,0.003993494,0.00045289143,0.00067184295,0.0030499976,0.0007241704,0.0053950534,0.00024777045,0.00074139744,0.9999447,0.873846,0.1317178,0.9998598,0.8942725,0.08197161,0.9999013,0.9545428,0.059466872,0.91028774,0.26
5,-0.42316094040870667,0.3115653097629547,-0.010370462201535702,-0.04460753872990608,-0.026263203471899033,-1.4521057605743408,-0.12485321611166,0.39207029342651367,1.0956038236618042,0.18874675035476685,0.031831469386816025,1.4845784902572632,-0.695993185043335,0.33983346819877625,0.36448967456817627,-0.13905560970306396,0.6590737104415894,0.99986064,0.9401535,0.024018828,0.9999081,0.9043829,0.06463416,0.99990726,0.8533754,0.036977835,0.005593024,0.0009629472,0.0023889872,0.0010555031,0.0012544082,0.0011608785,0.0026214235,0.003942511,0.0009529455,0.999243,0.9283093,0.088507354,0.99986994,0.9234383,0.14740138,0.9998474,0.93208146,0.10338844,0.9988626,0.92287064,0.12896083,0.00093482545,0.00418365,0.00047515763,0.000753471,0.0032475577,0.00076236296,0.006060319,0.0002691074,0.0007705692,0.9999522,0.8655921,0.12800905,0.9998765,0.8923267,0.080133654,0.9999138,0.95204127,0.058556385,0.91044074,0.32
6,-0.41417890787124634,0.30926769971847534,-0.0006182341021485627,-0.04564613848924637,-0.029689911752939224,-1.4559277296066284,-0.1040891632437706,0.3974626362323761,1.0974063873291016,0.1957252025604248,0.03749923035502434,1.4872585535049438,-0.7101613283157349,0.33485397696495056,0.31735098361968994,-0.14131425321102142,0.6691712141036987,0.9998807,0.9379643,0.023382924,0.99991727,0.90033436,0.06277618,0.99992275,0.84780353,0.034617968,0.006371674,0.0010562928,0.0023629912,0.0012209214,0.0013781033,0.0012029674,0.00327958,0.004156998,0.001004115,0.99931455,0.9245051,0.08686895,0.9998846,0.92066413,0.1435981,0.99986386,0.9296938,0.1022539,0.9989556,0.9187652,0.12745018,0.0011503855,0.0043776394,0.0005011079,0.0008403591,0.003440418,0.00080071745,0.0068015633,0.00029599268,0.0008048349,0.9999597,0.85758233,0.123993054,0.99989116,0.8908891,0.07786364,0.9999256,0.94924426,0.057526864,0.9105294,0.38
7,-0.40503260493278503,0.30691492557525635,0.009111834689974785,-0.04667317122220993,-0.03310222923755646,-1.4595943689346313,-0.08339758962392807,0.402866005897522,1.0992121696472168,0.20290766656398773,0.043135032057762146,1.4898287057876587,-0.724066972732544,0.3299112319946289,0.2700479328632355,-0.1435817927122116,0.6791530847549438,0.9998977,0.93570143,0.022769047,0.9999255,0.89611447,0.060975462,0.9999356,0.84206754,0.03240826,0.0072576334,0.0011590299,0.0023375456,0.0014124849,0.0015143342,0.0012468613,0.0041012885,0.0043838434,0.001058266,0.99937904,0.92052007,0.085255995,0.9998976,0.91779923,0.1398733,0.9998785,0.9272306,0.101133786,0.99904066,0.9144659,0.12594426,0.0014154655,0.0045812344,0.00052859425,0.00093748653,0.0036454725,0.0008411466,0.0076323585,0.0003256506,0.00084082724,0.999966,0.8491814,0.12007869,0.99990404,0.88941467,0.07566622,0.99993575,0.9462914,0.056520116,0.9106129,0.44
8,-0.3964385688304901,0.30626821517944336,0.019637413322925568,-0.048387229442596436,-0.03622462600469589,-1.4626539945602417,-0.06414123624563217,0.4076163172721863,1.1011219024658203,0.2099195420742035,0.04821901395916939,1.4921282529830933,-0.739416241645813,0.3243708312511444,0.2258288860321045,-0.14515019953250885,0.6917585730552673,0.9999114,0.93361443,0.022203295,0.9999318,0.8910561,0.05909396,0.9999459,0.837386,0.030395988,0.008236612,0.0012772694,0.0023139426,0.0016330176,0.0016657328,0.0012885027,0.0051084314,0.004607973,0.001116346,0.999438,0.9165664,0.08316507,0.9999083,0.9148271,0.13602081,0.9998902,0.92478883,0.10003755,0.99911827,0.91026807,0.12419572,0.0017382808,0.004770554,0.00055702677,0.0010491317,0.0038629319,0.0008803835,0.008555592,0.00035936886,0.0008797868,0.99997115,0.84110874,0.11600883,0.9999145,0.8873495,0.073727235,0.999944,0.9431694,0.055465892,0.9109864,0.5
9,-0.3875831663608551,0.3079303205013275,0.030948348343372345,-0.05049742013216019,-0.038824453949928284,-1.465959072113037,-0.045527227222919464,0.41274118423461914,1.1003632545471191,0.2174631655216217,0.05174625292420387,1.4944239854812622,-0.7579860091209412,0.31884196400642395,0.1814507246017456,-0.14661510288715363,0.7054393887519836,0.9999231,0.9316209,0.021750733,0.9999374,0.8847458,0.05696631,0.99995446,0.8325626,0.028583366,0.009362978,0.0014151562,0.002294033,0.0019042831,0.0018428487,0.0013406753,0.006420691,0.0048268097,0.0011841164,0.99949443,0.9127282,0.08150278,0.99991775,0.91159487,0.13218461,0.9999007,0.9221002,0.0991077,0.9991955,0.90623415,0.12346638,0.002149295,0.0049409615,0.0005876609,0.0011811412,0.004111979,0.00092975335,0.009622458,0.0003971735,0.0009197859,0.99997544,0.83204645,0.11190719,0.99992335,0.8844288,0.07162788,0.9999509,0.9398003,0.054424368,0.9113266,0.56
10,-0.3787860572338104,0.30932265520095825,0.04258981719613075,-0.052675772458314896,-0.04167022556066513,-1.4691733121871948,-0.027546849101781845,0.417588472366333,1.0991649627685547,0.2250758707523346,0.055881619453430176,1.4965825080871582,-0.7766402959823608,0.31320545077323914,0.13603278994560242,-0.14785918593406677,0.7192763686180115,0.9999331,0.9296081,0.021299843,0.9999424,0.8780251,0.05491787,0.99996173,0.82781786,0.026828323,0.010659402,0.0015733714,0.0022748034,0.002228007,0.0020426065,0.0013951183,0.008070885,0.0050668665,0.0012559384,0.99954516,0.90871507,0.07967892,0.9999262,0.9082944,0.12826209,0.9999101,0.9193777,0.098009214,0.9992654,0.9020894,0.122485675,0.0026587737,0.005124356,0.0006197468,0.0013327821,0.0043827863,0.0009816291,0.010832899,0.00044012038,0.00096142176,0.99997914,0.8228578,0.107773185,0.99993134,0.8812724,0.06965582,0.9999571,0.93619084,0.053316858,0.91163814,0.62
